Subject,Trial,Sex,Age,Group,Years EDU,LIS,Corsi Span,Raven Raw,Trial_index, Reaction_Time, Response_string, Correct_response, Correctness,ID,observation,AFirst,ALast,BFirst,BLast,Copy,CpyAS4,CpyAS6,CpyAT4,CpyAT6,CpyBS4,CpyBS6,CpyBT4,CpyBT6,SomeA,SomeB
3,18,M,56,HEARING,8,ND,3,35,16,1.185, C, C, CORRECT,3,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,19,M,56,HEARING,8,ND,3,35,62,1.125, C, C, CORRECT,3,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,20,M,56,HEARING,8,ND,3,35,47,1.24, N, N, CORRECT,3,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,21,M,56,HEARING,8,ND,3,35,26,0.56, N, C, INCORRECT,3,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,22,M,56,HEARING,8,ND,3,35,53,1.285, N, N, CORRECT,3,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,23,M,56,HEARING,8,ND,3,35,44,1.465, N, N, CORRECT,3,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,24,M,56,HEARING,8,ND,3,35,32,2.905, N, N, CORRECT,3,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,25,M,56,HEARING,8,ND,3,35,24,1.335, C, C, CORRECT,3,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,26,M,56,HEARING,8,ND,3,35,9,1.145, N, N, CORRECT,3,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,27,M,56,HEARING,8,ND,3,35,25,1.465, C, N, INCORRECT,3,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,28,M,56,HEARING,8,ND,3,35,4,1.215, N, C, INCORRECT,3,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,29,M,56,HEARING,8,ND,3,35,1,1.375, N, N, CORRECT,3,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,30,M,56,HEARING,8,ND,3,35,37,1.32, C, C, CORRECT,3,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,31,M,56,HEARING,8,ND,3,35,75,1.6, N, C, INCORRECT,3,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,32,M,56,HEARING,8,ND,3,35,76,1.465, N, N, CORRECT,3,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,33,M,56,HEARING,8,ND,3,35,39,1.335, C, C, CORRECT,3,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,34,M,56,HEARING,8,ND,3,35,11,1.275, C, N, INCORRECT,3,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,35,M,56,HEARING,8,ND,3,35,19,1.31, C, N, INCORRECT,3,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,36,M,56,HEARING,8,ND,3,35,17,1.83, C, N, INCORRECT,3,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,37,M,56,HEARING,8,ND,3,35,66,1.1, N, C, INCORRECT,3,37,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,38,M,56,HEARING,8,ND,3,35,42,2.17, N, N, CORRECT,3,38,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
3,39,M,56,HEARING,8,ND,3,35,41,1.655, N, N, CORRECT,3,39,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
3,40,M,56,HEARING,8,ND,3,35,15,1.28, C, N, INCORRECT,3,40,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
3,41,M,56,HEARING,8,ND,3,35,51,1.54, N, N, CORRECT,3,41,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
3,42,M,56,HEARING,8,ND,3,35,3,1.29, N, N, CORRECT,3,42,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
3,43,M,56,HEARING,8,ND,3,35,74,1.505, C, C, CORRECT,3,43,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
3,44,M,56,HEARING,8,ND,3,35,33,2.07, N, N, CORRECT,3,44,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0
3,45,M,56,HEARING,8,ND,3,35,86,1.465, N, C, INCORRECT,3,45,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0
3,46,M,56,HEARING,8,ND,3,35,29,1.655, C, C, CORRECT,3,46,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0
3,47,M,56,HEARING,8,ND,3,35,54,1.175, N, C, INCORRECT,3,47,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0
3,48,M,56,HEARING,8,ND,3,35,80,1.995, C, N, INCORRECT,3,48,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
3,49,M,56,HEARING,8,ND,3,35,58,1.38, N, C, INCORRECT,3,49,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
3,50,M,56,HEARING,8,ND,3,35,72,1.35, N, C, INCORRECT,3,50,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,51,M,56,HEARING,8,ND,3,35,22,1.46, N, C, INCORRECT,3,51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,52,M,56,HEARING,8,ND,3,35,28,1.505, N, C, INCORRECT,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,53,M,56,HEARING,8,ND,3,35,7,3.065, N, C, INCORRECT,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,54,M,56,HEARING,8,ND,3,35,30,1.55, C, N, INCORRECT,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,55,M,56,HEARING,8,ND,3,35,84,1.32, N, N, CORRECT,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,56,M,56,HEARING,8,ND,3,35,10,1.105, C, C, CORRECT,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,57,M,56,HEARING,8,ND,3,35,68,1.295, C, N, INCORRECT,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,58,M,56,HEARING,8,ND,3,35,8,1.96, C, N, INCORRECT,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,59,M,56,HEARING,8,ND,3,35,27,1.285, N, N, CORRECT,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,60,M,56,HEARING,8,ND,3,35,81,1.38, N, C, INCORRECT,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,61,M,56,HEARING,8,ND,3,35,20,1.28, N, N, CORRECT,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,62,M,56,HEARING,8,ND,3,35,35,1.555, N, C, INCORRECT,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,63,M,56,HEARING,8,ND,3,35,12,1.525, N, N, CORRECT,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,64,M,56,HEARING,8,ND,3,35,38,1.425, N, C, INCORRECT,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,65,M,56,HEARING,8,ND,3,35,71,1.69, N, C, INCORRECT,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,66,M,56,HEARING,8,ND,3,35,6,1.305, C, C, CORRECT,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,67,M,56,HEARING,8,ND,3,35,49,1.485, N, N, CORRECT,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,68,M,56,HEARING,8,ND,3,35,79,1.425, C, C, CORRECT,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,69,M,56,HEARING,8,ND,3,35,55,1.47, N, N, CORRECT,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,70,M,56,HEARING,8,ND,3,35,69,1.35, C, N, INCORRECT,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,71,M,56,HEARING,8,ND,3,35,61,1.47, C, C, CORRECT,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,72,M,56,HEARING,8,ND,3,35,13,1.52, N, N, CORRECT,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,73,M,56,HEARING,8,ND,3,35,46,1.29, C, N, INCORRECT,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,74,M,56,HEARING,8,ND,3,35,2,1.37, C, N, INCORRECT,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,75,M,56,HEARING,8,ND,3,35,83,2.135, C, C, CORRECT,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,76,M,56,HEARING,8,ND,3,35,18,1.385, N, N, CORRECT,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,M,56,HEARING,8,ND,3,35,0,1.575, N, C, INCORRECT,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,78,M,56,HEARING,8,ND,3,35,85,1.555, C, N, INCORRECT,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,79,M,56,HEARING,8,ND,3,35,65,1.485, C, N, INCORRECT,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,80,M,56,HEARING,8,ND,3,35,70,1.415, C, C, CORRECT,3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,81,M,56,HEARING,8,ND,3,35,82,1.385, C, N, INCORRECT,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,82,M,56,HEARING,8,ND,3,35,67,1.785, N, N, CORRECT,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,83,M,56,HEARING,8,ND,3,35,5,1.38, C, N, INCORRECT,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,84,M,56,HEARING,8,ND,3,35,52,1.35, C, N, INCORRECT,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,85,M,56,HEARING,8,ND,3,35,64,1.54, N, C, INCORRECT,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,86,M,56,HEARING,8,ND,3,35,31,1.78, N, N, CORRECT,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,87,M,56,HEARING,8,ND,3,35,40,1.465, N, N, CORRECT,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,F,55,HEARING,13,ND,6,35,65,1.58, N, N, CORRECT,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,2,F,55,HEARING,13,ND,6,35,52,1.01, N, N, CORRECT,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,3,F,55,HEARING,13,ND,6,35,80,1.01, N, N, CORRECT,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,F,55,HEARING,13,ND,6,35,67,0.875, C, C, CORRECT,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,5,F,55,HEARING,13,ND,6,35,19,0.98, C, C, CORRECT,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,6,F,55,HEARING,13,ND,6,35,85,1.075, C, C, CORRECT,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,7,F,55,HEARING,13,ND,6,35,81,0.855, C, C, CORRECT,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,8,F,55,HEARING,13,ND,6,35,69,0.795, C, C, CORRECT,4,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,9,F,55,HEARING,13,ND,6,35,63,1.585, C, C, CORRECT,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,10,F,55,HEARING,13,ND,6,35,43,0.885, N, N, CORRECT,4,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,11,F,55,HEARING,13,ND,6,35,2,0.75, N, N, CORRECT,4,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,12,F,55,HEARING,13,ND,6,35,82,0.935, N, N, CORRECT,4,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,13,F,55,HEARING,13,ND,6,35,46,0.7, C, C, CORRECT,4,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,14,F,55,HEARING,13,ND,6,35,25,0.87, C, C, CORRECT,4,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,15,F,55,HEARING,13,ND,6,35,38,0.85, N, N, CORRECT,4,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,16,F,55,HEARING,13,ND,6,35,64,0.975, C, N, INCORRECT,4,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,17,F,55,HEARING,13,ND,6,35,86,0.935, N, N, CORRECT,4,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,18,F,55,HEARING,13,ND,6,35,30,0.835, N, N, CORRECT,4,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,19,F,55,HEARING,13,ND,6,35,57,0.74, N, N, CORRECT,4,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,20,F,55,HEARING,13,ND,6,35,34,1.345, N, N, CORRECT,4,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,21,F,55,HEARING,13,ND,6,35,17,0.865, C, C, CORRECT,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,22,F,55,HEARING,13,ND,6,35,8,1.07, C, C, CORRECT,4,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,23,F,55,HEARING,13,ND,6,35,31,1.06, N, N, CORRECT,4,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,24,F,55,HEARING,13,ND,6,35,48,1.325, C, N, INCORRECT,4,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,25,F,55,HEARING,13,ND,6,35,54,0.86, C, N, INCORRECT,4,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,26,F,55,HEARING,13,ND,6,35,18,0.84, N, N, CORRECT,4,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,27,F,55,HEARING,13,ND,6,35,83,1.11, C, C, CORRECT,4,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,28,F,55,HEARING,13,ND,6,35,76,1.08, N, N, CORRECT,4,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,29,F,55,HEARING,13,ND,6,35,9,0.855, N, N, CORRECT,4,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,30,F,55,HEARING,13,ND,6,35,77,0.775, N, C, INCORRECT,4,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,31,F,55,HEARING,13,ND,6,35,40,1.19, N, N, CORRECT,4,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,32,F,55,HEARING,13,ND,6,35,78,0.93, C, C, CORRECT,4,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,33,F,55,HEARING,13,ND,6,35,72,0.955, N, N, CORRECT,4,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,34,F,55,HEARING,13,ND,6,35,5,0.95, N, N, CORRECT,4,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,35,F,55,HEARING,13,ND,6,35,27,0.745, N, N, CORRECT,4,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,36,F,55,HEARING,13,ND,6,35,32,0.94, N, N, CORRECT,4,36,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,37,F,55,HEARING,13,ND,6,35,79,0.91, N, N, CORRECT,4,37,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,38,F,55,HEARING,13,ND,6,35,33,1.6, C, C, CORRECT,4,38,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,39,F,55,HEARING,13,ND,6,35,22,0.835, N, N, CORRECT,4,39,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,40,F,55,HEARING,13,ND,6,35,10,0.97, N, N, CORRECT,4,40,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4,41,F,55,HEARING,13,ND,6,35,50,0.805, N, N, CORRECT,4,41,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4,42,F,55,HEARING,13,ND,6,35,71,1.105, C, C, CORRECT,4,42,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4,43,F,55,HEARING,13,ND,6,35,20,1.035, C, C, CORRECT,4,43,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
4,44,F,55,HEARING,13,ND,6,35,41,1.075, C, C, CORRECT,4,44,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
4,45,F,55,HEARING,13,ND,6,35,44,1.09, N, N, CORRECT,4,45,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
4,46,F,55,HEARING,13,ND,6,35,37,0.86, N, N, CORRECT,4,46,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
4,47,F,55,HEARING,13,ND,6,35,73,0.925, N, N, CORRECT,4,47,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
4,48,F,55,HEARING,13,ND,6,35,66,0.85, C, C, CORRECT,4,48,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
4,49,F,55,HEARING,13,ND,6,35,35,0.835, C, C, CORRECT,4,49,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
4,50,F,55,HEARING,13,ND,6,35,74,0.7, N, N, CORRECT,4,50,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4,51,F,55,HEARING,13,ND,6,35,6,0.715, N, N, CORRECT,4,51,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,52,F,55,HEARING,13,ND,6,35,75,0.875, C, N, INCORRECT,4,52,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,53,F,55,HEARING,13,ND,6,35,60,1.03, N, N, CORRECT,4,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,54,F,55,HEARING,13,ND,6,35,24,0.895, N, N, CORRECT,4,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,55,F,55,HEARING,13,ND,6,35,62,0.835, C, C, CORRECT,4,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,56,F,55,HEARING,13,ND,6,35,15,0.845, C, C, CORRECT,4,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,57,F,55,HEARING,13,ND,6,35,56,1.515, C, N, INCORRECT,4,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,58,F,55,HEARING,13,ND,6,35,70,1.57, C, C, CORRECT,4,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,59,F,55,HEARING,13,ND,6,35,58,0.965, N, N, CORRECT,4,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,60,F,55,HEARING,13,ND,6,35,16,0.95, N, N, CORRECT,4,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,61,F,55,HEARING,13,ND,6,35,53,0.85, N, N, CORRECT,4,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,62,F,55,HEARING,13,ND,6,35,0,0.83, C, N, INCORRECT,4,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,63,F,55,HEARING,13,ND,6,35,26,1.075, N, N, CORRECT,4,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,64,F,55,HEARING,13,ND,6,35,39,1.12, C, C, CORRECT,4,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,65,F,55,HEARING,13,ND,6,35,21,0.98, C, C, CORRECT,4,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,66,F,55,HEARING,13,ND,6,35,61,0.755, C, C, CORRECT,4,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,67,F,55,HEARING,13,ND,6,35,11,0.87, N, N, CORRECT,4,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,68,F,55,HEARING,13,ND,6,35,49,0.995, N, N, CORRECT,4,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,69,F,55,HEARING,13,ND,6,35,14,0.835, C, C, CORRECT,4,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,70,F,55,HEARING,13,ND,6,35,51,0.85, C, C, CORRECT,4,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,71,F,55,HEARING,13,ND,6,35,7,0.72, C, C, CORRECT,4,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,72,F,55,HEARING,13,ND,6,35,36,0.665, C, C, CORRECT,4,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,73,F,55,HEARING,13,ND,6,35,47,0.8, N, N, CORRECT,4,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,74,F,55,HEARING,13,ND,6,35,42,0.855, C, C, CORRECT,4,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,75,F,55,HEARING,13,ND,6,35,55,0.93, N, N, CORRECT,4,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,76,F,55,HEARING,13,ND,6,35,13,0.98, N, N, CORRECT,4,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,77,F,55,HEARING,13,ND,6,35,3,0.825, C, C, CORRECT,4,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,78,F,55,HEARING,13,ND,6,35,28,0.81, C, C, CORRECT,4,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,79,F,55,HEARING,13,ND,6,35,4,0.97, N, N, CORRECT,4,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,80,F,55,HEARING,13,ND,6,35,45,0.88, C, C, CORRECT,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,81,F,55,HEARING,13,ND,6,35,68,0.87, N, N, CORRECT,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,82,F,55,HEARING,13,ND,6,35,29,0.905, N, N, CORRECT,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,83,F,55,HEARING,13,ND,6,35,23,0.88, C, C, CORRECT,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,84,F,55,HEARING,13,ND,6,35,1,1.385, C, N, INCORRECT,4,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,85,F,55,HEARING,13,ND,6,35,84,1.045, N, N, CORRECT,4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,86,F,55,HEARING,13,ND,6,35,12,0.775, C, C, CORRECT,4,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,87,F,55,HEARING,13,ND,6,35,59,0.81, C, C, CORRECT,4,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,M,18,HEARING,12,ND,5,36,62,0.73, N, N, CORRECT,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,2,M,18,HEARING,12,ND,5,36,53,0.985, N, N, CORRECT,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,3,M,18,HEARING,12,ND,5,36,3,1.97, N, N, CORRECT,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,4,M,18,HEARING,12,ND,5,36,82,0.675, C, C, CORRECT,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,5,M,18,HEARING,12,ND,5,36,41,0.97, N, N, CORRECT,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,6,M,18,HEARING,12,ND,5,36,10,0.675, C, C, CORRECT,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,7,M,18,HEARING,12,ND,5,36,44,1.015, N, C, INCORRECT,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,8,M,18,HEARING,12,ND,5,36,29,1.11, N, N, CORRECT,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,9,M,18,HEARING,12,ND,5,36,15,0.8, N, N, CORRECT,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,10,M,18,HEARING,12,ND,5,36,67,0.79, C, C, CORRECT,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,11,M,18,HEARING,12,ND,5,36,0,0.435, C, C, CORRECT,5,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,12,M,18,HEARING,12,ND,5,36,7,1.62, N, N, CORRECT,5,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,13,M,18,HEARING,12,ND,5,36,73,1.065, N, N, CORRECT,5,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,14,M,18,HEARING,12,ND,5,36,24,0.59, C, C, CORRECT,5,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,15,M,18,HEARING,12,ND,5,36,19,0.9, C, C, CORRECT,5,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,16,M,18,HEARING,12,ND,5,36,80,0.345, N, N, CORRECT,5,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,17,M,18,HEARING,12,ND,5,36,55,0.76, N, N, CORRECT,5,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,18,M,18,HEARING,12,ND,5,36,32,1.015, C, C, CORRECT,5,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,19,M,18,HEARING,12,ND,5,36,78,0.985, C, N, INCORRECT,5,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,20,M,18,HEARING,12,ND,5,36,65,0.6, C, C, CORRECT,5,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,21,M,18,HEARING,12,ND,5,36,38,1.325, N, N, CORRECT,5,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,22,M,18,HEARING,12,ND,5,36,48,0.68, C, C, CORRECT,5,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,23,M,18,HEARING,12,ND,5,36,22,0.69, N, C, INCORRECT,5,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,24,M,18,HEARING,12,ND,5,36,27,0.805, C, C, CORRECT,5,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,25,M,18,HEARING,12,ND,5,36,86,0.59, N, C, INCORRECT,5,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,26,M,18,HEARING,12,ND,5,36,25,1.13, N, C, INCORRECT,5,26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
5,27,M,18,HEARING,12,ND,5,36,61,0.57, N, N, CORRECT,5,27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
5,28,M,18,HEARING,12,ND,5,36,36,0.705, N, N, CORRECT,5,28,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
5,29,M,18,HEARING,12,ND,5,36,28,0.87, N, C, INCORRECT,5,29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
5,30,M,18,HEARING,12,ND,5,36,4,0.84, C, C, CORRECT,5,30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
5,31,M,18,HEARING,12,ND,5,36,50,3.045, N, N, CORRECT,5,31,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
5,32,M,18,HEARING,12,ND,5,36,57,0.685, N, N, CORRECT,5,32,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
5,33,M,18,HEARING,12,ND,5,36,85,0.97, N, N, CORRECT,5,33,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
5,34,M,18,HEARING,12,ND,5,36,11,0.875, N, N, CORRECT,5,34,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
